contagion_type,population_density,k_cap_mean,k_cap_sd,network_replicate,contagion_replicate,final_infected_fraction,time_to_majority,reached_majority_spread,max_slope
complex,3.1622776601683795,50,25.0,15,3,0.782,15.0,True,0.056
complex,3.1622776601683795,50,25.0,15,4,0.413,,False,0.04299999999999998
complex,3.1622776601683795,50,25.0,16,0,0.676,25.0,True,0.033000000000000015
complex,3.1622776601683795,50,25.0,16,1,0.457,,False,0.04400000000000001
complex,3.1622776601683795,50,25.0,16,2,0.888,14.0,True,0.04200000000000004
complex,3.1622776601683795,50,25.0,16,3,0.811,10.0,True,0.06
complex,3.1622776601683795,50,25.0,16,4,0.566,11.0,True,0.05300000000000002
complex,3.1622776601683795,50,25.0,17,0,0.521,22.0,True,0.044
complex,3.1622776601683795,50,25.0,17,1,0.428,,False,0.043999999999999984
complex,3.1622776601683795,50,25.0,17,2,0.338,,False,0.049000000000000016
complex,3.1622776601683795,50,25.0,17,3,0.786,10.0,True,0.05399999999999999
complex,3.1622776601683795,50,25.0,17,4,0.6,37.0,True,0.038000000000000006
complex,3.1622776601683795,50,25.0,18,0,0.922,12.0,True,0.05100000000000002
complex,3.1622776601683795,50,25.0,18,1,0.42,,False,0.047
complex,3.1622776601683795,50,25.0,18,2,0.638,16.0,True,0.04799999999999999
complex,3.1622776601683795,50,25.0,18,3,0.866,10.0,True,0.05199999999999999
complex,3.1622776601683795,50,25.0,18,4,0.57,15.0,True,0.063
complex,3.1622776601683795,50,25.0,19,0,0.587,22.0,True,0.061
complex,3.1622776601683795,50,25.0,19,1,0.963,18.0,True,0.044999999999999984
complex,3.1622776601683795,50,25.0,19,2,0.785,26.0,True,0.038000000000000006
complex,3.1622776601683795,50,25.0,19,3,0.784,27.0,True,0.051000000000000004
complex,3.1622776601683795,50,25.0,19,4,0.439,,False,0.038000000000000006
complex,3.1622776601683795,50,25.0,20,0,0.559,18.0,True,0.056999999999999995
complex,3.1622776601683795,50,25.0,20,1,0.498,,False,0.047000000000000014
complex,3.1622776601683795,50,25.0,20,2,0.766,8.0,True,0.063
complex,3.1622776601683795,50,25.0,20,3,0.56,14.0,True,0.04600000000000001
complex,3.1622776601683795,50,25.0,20,4,0.897,10.0,True,0.057999999999999996
complex,3.1622776601683795,50,25.0,21,0,0.384,,False,0.05299999999999999
complex,3.1622776601683795,50,25.0,21,1,0.725,9.0,True,0.064
complex,3.1622776601683795,50,25.0,21,2,0.47,,False,0.03899999999999999
complex,3.1622776601683795,50,25.0,21,3,0.865,9.0,True,0.06400000000000003
complex,3.1622776601683795,50,25.0,21,4,0.362,,False,0.052
complex,3.1622776601683795,50,25.0,22,0,0.575,25.0,True,0.047999999999999994
complex,3.1622776601683795,50,25.0,22,1,0.545,22.0,True,0.055999999999999994
complex,3.1622776601683795,50,25.0,22,2,0.572,10.0,True,0.059
complex,3.1622776601683795,50,25.0,22,3,0.389,,False,0.040999999999999995
complex,3.1622776601683795,50,25.0,22,4,0.577,26.0,True,0.04
complex,3.1622776601683795,50,25.0,23,0,0.781,9.0,True,0.08400000000000002
complex,3.1622776601683795,50,25.0,23,1,0.822,10.0,True,0.064
complex,3.1622776601683795,50,25.0,23,2,0.695,26.0,True,0.07400000000000001
complex,3.1622776601683795,50,25.0,23,3,0.277,,False,0.04700000000000001
complex,3.1622776601683795,50,25.0,23,4,0.626,33.0,True,0.038
complex,3.1622776601683795,50,25.0,24,0,0.298,,False,0.037000000000000005
complex,3.1622776601683795,50,25.0,24,1,0.894,14.0,True,0.045
complex,3.1622776601683795,50,25.0,24,2,0.465,,False,0.051000000000000004
complex,3.1622776601683795,50,25.0,24,3,0.429,,False,0.046999999999999986
complex,3.1622776601683795,50,25.0,24,4,0.778,16.0,True,0.055999999999999994
complex,3.1622776601683795,50,25.0,25,0,0.562,16,True,0.04299999999999998
complex,3.1622776601683795,50,25.0,25,1,0.89,8,True,0.07200000000000001
complex,3.1622776601683795,50,25.0,25,2,0.671,21,True,0.029000000000000026
complex,3.1622776601683795,50,25.0,25,3,0.808,10,True,0.058
complex,3.1622776601683795,50,25.0,25,4,0.663,10,True,0.062
complex,3.1622776601683795,50,25.0,26,0,0.641,11,True,0.062
complex,3.1622776601683795,50,25.0,26,1,0.709,18,True,0.053000000000000005
complex,3.1622776601683795,50,25.0,26,2,0.796,22,True,0.052000000000000005
complex,3.1622776601683795,50,25.0,26,3,0.708,9,True,0.064
complex,3.1622776601683795,50,25.0,26,4,0.848,13,True,0.046
complex,3.1622776601683795,50,25.0,27,0,0.76,9.0,True,0.059
complex,3.1622776601683795,50,25.0,27,1,0.708,17.0,True,0.049
complex,3.1622776601683795,50,25.0,27,2,0.681,12.0,True,0.046999999999999986
complex,3.1622776601683795,50,25.0,27,3,0.719,12.0,True,0.04999999999999999
complex,3.1622776601683795,50,25.0,27,4,0.489,,False,0.037000000000000005
complex,3.1622776601683795,50,25.0,28,0,0.512,30,True,0.037000000000000005
complex,3.1622776601683795,50,25.0,28,1,0.734,16,True,0.05499999999999999
complex,3.1622776601683795,50,25.0,28,2,0.546,13,True,0.053
complex,3.1622776601683795,50,25.0,28,3,0.82,7,True,0.07100000000000001
complex,3.1622776601683795,50,25.0,28,4,0.518,18,True,0.056
complex,3.1622776601683795,50,25.0,29,0,0.202,,False,0.038000000000000006
complex,3.1622776601683795,50,25.0,29,1,0.509,22.0,True,0.053
complex,3.1622776601683795,50,25.0,29,2,0.85,11.0,True,0.05400000000000002
complex,3.1622776601683795,50,25.0,29,3,0.483,,False,0.043
complex,3.1622776601683795,50,25.0,29,4,0.934,13.0,True,0.046000000000000006
complex,3.1622776601683795,50,25.0,30,0,0.848,14.0,True,0.04300000000000004
complex,3.1622776601683795,50,25.0,30,1,0.368,,False,0.036
complex,3.1622776601683795,50,25.0,30,2,0.707,14.0,True,0.044
complex,3.1622776601683795,50,25.0,30,3,0.735,9.0,True,0.07
complex,3.1622776601683795,50,25.0,30,4,0.412,,False,0.04400000000000001
complex,3.1622776601683795,50,25.0,31,0,0.817,12.0,True,0.05499999999999999
complex,3.1622776601683795,50,25.0,31,1,0.843,14.0,True,0.053
complex,3.1622776601683795,50,25.0,31,2,0.277,,False,0.041
complex,3.1622776601683795,50,25.0,31,3,0.959,15.0,True,0.059000000000000004
complex,3.1622776601683795,50,25.0,31,4,0.73,29.0,True,0.044
complex,3.1622776601683795,50,25.0,32,0,0.196,,False,0.03799999999999999
complex,3.1622776601683795,50,25.0,32,1,0.563,10.0,True,0.060000000000000026
complex,3.1622776601683795,50,25.0,32,2,0.77,13.0,True,0.047
complex,3.1622776601683795,50,25.0,32,3,0.281,,False,0.03899999999999999
complex,3.1622776601683795,50,25.0,32,4,0.452,,False,0.034
complex,3.1622776601683795,50,25.0,33,0,0.709,14.0,True,0.051000000000000004
complex,3.1622776601683795,50,25.0,33,1,0.838,25.0,True,0.04299999999999998
complex,3.1622776601683795,50,25.0,33,2,0.805,12.0,True,0.04999999999999999
complex,3.1622776601683795,50,25.0,33,3,0.586,15.0,True,0.062000000000000006
complex,3.1622776601683795,50,25.0,33,4,0.38,,False,0.033
complex,3.1622776601683795,50,25.0,34,0,0.636,13,True,0.049999999999999996
complex,3.1622776601683795,50,25.0,34,1,0.573,24,True,0.059000000000000004
complex,3.1622776601683795,50,25.0,34,2,0.747,16,True,0.052000000000000005
complex,3.1622776601683795,50,25.0,34,3,0.511,32,True,0.04000000000000001
complex,3.1622776601683795,50,25.0,34,4,0.692,10,True,0.07700000000000001
complex,3.1622776601683795,50,25.0,35,0,0.376,,False,0.044
complex,3.1622776601683795,50,25.0,35,1,0.71,17.0,True,0.056999999999999995
complex,3.1622776601683795,50,25.0,35,2,0.551,11.0,True,0.055
complex,3.1622776601683795,50,25.0,35,3,0.358,,False,0.03599999999999999
complex,3.1622776601683795,50,25.0,35,4,0.623,15.0,True,0.046999999999999986
complex,3.1622776601683795,50,25.0,36,0,0.745,12.0,True,0.06599999999999999
complex,3.1622776601683795,50,25.0,36,1,0.58,14.0,True,0.05499999999999999
complex,3.1622776601683795,50,25.0,36,2,0.674,17.0,True,0.03699999999999999
complex,3.1622776601683795,50,25.0,36,3,0.298,,False,0.032999999999999995
complex,3.1622776601683795,50,25.0,36,4,0.601,24.0,True,0.047999999999999994
complex,3.1622776601683795,50,25.0,37,0,0.842,20,True,0.04300000000000001
complex,3.1622776601683795,50,25.0,37,1,0.73,8,True,0.07
complex,3.1622776601683795,50,25.0,37,2,0.829,22,True,0.040999999999999995
complex,3.1622776601683795,50,25.0,37,3,0.67,17,True,0.036
complex,3.1622776601683795,50,25.0,37,4,0.557,22,True,0.035
complex,3.1622776601683795,50,25.0,38,0,0.72,9,True,0.07300000000000001
complex,3.1622776601683795,50,25.0,38,1,0.716,13,True,0.049000000000000016
complex,3.1622776601683795,50,25.0,38,2,0.961,13,True,0.05
complex,3.1622776601683795,50,25.0,38,3,0.708,16,True,0.047000000000000014
complex,3.1622776601683795,50,25.0,38,4,0.87,14,True,0.05399999999999999
complex,3.1622776601683795,50,25.0,39,0,0.571,31,True,0.049
complex,3.1622776601683795,50,25.0,39,1,0.572,12,True,0.052000000000000005
complex,3.1622776601683795,50,25.0,39,2,0.944,12,True,0.046999999999999986
complex,3.1622776601683795,50,25.0,39,3,0.93,16,True,0.06699999999999999
complex,3.1622776601683795,50,25.0,39,4,0.516,23,True,0.042
complex,3.1622776601683795,50,25.0,40,0,0.468,,False,0.04599999999999999
complex,3.1622776601683795,50,25.0,40,1,0.942,13.0,True,0.06
complex,3.1622776601683795,50,25.0,40,2,0.773,9.0,True,0.07100000000000001
complex,3.1622776601683795,50,25.0,40,3,0.396,,False,0.05100000000000002
complex,3.1622776601683795,50,25.0,40,4,0.397,,False,0.05
complex,3.1622776601683795,50,25.0,41,0,0.884,14.0,True,0.056999999999999995
complex,3.1622776601683795,50,25.0,41,1,0.495,,False,0.061
complex,3.1622776601683795,50,25.0,41,2,0.814,12.0,True,0.056
complex,3.1622776601683795,50,25.0,41,3,0.347,,False,0.037000000000000005
complex,3.1622776601683795,50,25.0,41,4,0.476,,False,0.049999999999999996
complex,3.1622776601683795,50,25.0,42,0,0.627,15,True,0.04799999999999999
complex,3.1622776601683795,50,25.0,42,1,0.833,15,True,0.049000000000000016
complex,3.1622776601683795,50,25.0,42,2,0.758,15,True,0.05
complex,3.1622776601683795,50,25.0,42,3,0.697,9,True,0.055999999999999994
complex,3.1622776601683795,50,25.0,42,4,0.872,12,True,0.055
complex,3.1622776601683795,50,25.0,43,0,0.379,,False,0.044
complex,3.1622776601683795,50,25.0,43,1,0.258,,False,0.039
complex,3.1622776601683795,50,25.0,43,2,0.641,13.0,True,0.056
complex,3.1622776601683795,50,25.0,43,3,0.763,12.0,True,0.056999999999999995
complex,3.1622776601683795,50,25.0,43,4,0.889,18.0,True,0.049999999999999996
complex,3.1622776601683795,50,25.0,44,0,0.725,15.0,True,0.048999999999999995
complex,3.1622776601683795,50,25.0,44,1,0.457,,False,0.057
complex,3.1622776601683795,50,25.0,44,2,0.497,,False,0.045
complex,3.1622776601683795,50,25.0,44,3,0.939,16.0,True,0.049999999999999996
complex,3.1622776601683795,50,25.0,44,4,0.423,,False,0.05700000000000002
complex,3.1622776601683795,50,25.0,45,0,0.79,10.0,True,0.059
complex,3.1622776601683795,50,25.0,45,1,0.698,12.0,True,0.052000000000000005
complex,3.1622776601683795,50,25.0,45,2,0.713,15.0,True,0.051
complex,3.1622776601683795,50,25.0,45,3,0.443,,False,0.03900000000000001
complex,3.1622776601683795,50,25.0,45,4,0.804,11.0,True,0.054
complex,3.1622776601683795,50,25.0,46,0,0.333,,False,0.039999999999999994
complex,3.1622776601683795,50,25.0,46,1,0.742,23.0,True,0.04
complex,3.1622776601683795,50,25.0,46,2,0.947,14.0,True,0.04300000000000004
complex,3.1622776601683795,50,25.0,46,3,0.711,12.0,True,0.05699999999999997
complex,3.1622776601683795,50,25.0,46,4,0.702,13.0,True,0.057
complex,3.1622776601683795,50,25.0,47,0,0.562,20,True,0.05500000000000001
complex,3.1622776601683795,50,25.0,47,1,0.843,12,True,0.05800000000000001
complex,3.1622776601683795,50,25.0,47,2,0.607,11,True,0.067
complex,3.1622776601683795,50,25.0,47,3,0.735,9,True,0.065
complex,3.1622776601683795,50,25.0,47,4,0.838,13,True,0.055999999999999994
complex,3.1622776601683795,50,25.0,48,0,0.563,12,True,0.061
complex,3.1622776601683795,50,25.0,48,1,0.544,16,True,0.04600000000000001
complex,3.1622776601683795,50,25.0,48,2,0.782,12,True,0.05299999999999999
complex,3.1622776601683795,50,25.0,48,3,0.759,14,True,0.056999999999999995
complex,3.1622776601683795,50,25.0,48,4,0.622,19,True,0.040999999999999995
complex,3.1622776601683795,50,25.0,49,0,0.852,13,True,0.04899999999999999
complex,3.1622776601683795,50,25.0,49,1,0.632,18,True,0.051
complex,3.1622776601683795,50,25.0,49,2,0.84,10,True,0.059000000000000004
complex,3.1622776601683795,50,25.0,49,3,0.646,23,True,0.048
complex,3.1622776601683795,50,25.0,49,4,0.607,20,True,0.03799999999999999
complex,10.0,50,25.0,0,0,0.832,24.0,True,0.039
complex,10.0,50,25.0,0,1,0.678,15.0,True,0.064
complex,10.0,50,25.0,0,2,0.478,,False,0.041999999999999996
complex,10.0,50,25.0,0,3,0.699,16.0,True,0.05399999999999999
complex,10.0,50,25.0,0,4,0.669,20.0,True,0.037
complex,10.0,50,25.0,1,0,0.914,15.0,True,0.056
complex,10.0,50,25.0,1,1,0.469,,False,0.04500000000000001
complex,10.0,50,25.0,1,2,0.949,12.0,True,0.045
complex,10.0,50,25.0,1,3,0.845,8.0,True,0.07500000000000001
complex,10.0,50,25.0,1,4,0.508,39.0,True,0.03900000000000001
complex,10.0,50,25.0,2,0,0.672,9.0,True,0.07100000000000001
complex,10.0,50,25.0,2,1,0.59,23.0,True,0.04500000000000001
complex,10.0,50,25.0,2,2,0.579,15.0,True,0.04699999999999999
complex,10.0,50,25.0,2,3,0.525,21.0,True,0.056
complex,10.0,50,25.0,2,4,0.487,,False,0.05899999999999997
complex,10.0,50,25.0,3,0,0.218,,False,0.038000000000000006
complex,10.0,50,25.0,3,1,0.774,13.0,True,0.048999999999999995
complex,10.0,50,25.0,3,2,0.496,,False,0.051000000000000004
complex,10.0,50,25.0,3,3,0.654,19.0,True,0.04499999999999999
complex,10.0,50,25.0,3,4,0.874,16.0,True,0.05299999999999999
complex,10.0,50,25.0,4,0,0.728,21,True,0.044
complex,10.0,50,25.0,4,1,0.542,16,True,0.052
complex,10.0,50,25.0,4,2,0.554,12,True,0.055999999999999994
complex,10.0,50,25.0,4,3,0.501,38,True,0.052000000000000005
complex,10.0,50,25.0,4,4,0.625,14,True,0.05099999999999999
complex,10.0,50,25.0,5,0,0.419,,False,0.04400000000000001
complex,10.0,50,25.0,5,1,0.365,,False,0.04400000000000001
complex,10.0,50,25.0,5,2,0.849,10.0,True,0.059
complex,10.0,50,25.0,5,3,0.678,9.0,True,0.065
complex,10.0,50,25.0,5,4,0.39,,False,0.05600000000000001
complex,10.0,50,25.0,6,0,0.442,,False,0.04000000000000001
complex,10.0,50,25.0,6,1,0.291,,False,0.033
complex,10.0,50,25.0,6,2,0.477,,False,0.03900000000000001
complex,10.0,50,25.0,6,3,0.624,12.0,True,0.053000000000000005
complex,10.0,50,25.0,6,4,0.654,14.0,True,0.044999999999999984
complex,10.0,50,25.0,7,0,0.789,16.0,True,0.044
complex,10.0,50,25.0,7,1,0.357,,False,0.049000000000000016
complex,10.0,50,25.0,7,2,0.801,12.0,True,0.054
complex,10.0,50,25.0,7,3,0.796,11.0,True,0.064
complex,10.0,50,25.0,7,4,0.78,9.0,True,0.064
complex,10.0,50,25.0,8,0,0.876,9.0,True,0.058000000000000024
complex,10.0,50,25.0,8,1,0.803,14.0,True,0.058
complex,10.0,50,25.0,8,2,0.315,,False,0.043000000000000003
complex,10.0,50,25.0,8,3,0.852,22.0,True,0.04300000000000001
complex,10.0,50,25.0,8,4,0.596,10.0,True,0.067
complex,10.0,50,25.0,9,0,0.941,10,True,0.05600000000000001
complex,10.0,50,25.0,9,1,0.96,13,True,0.06
complex,10.0,50,25.0,9,2,0.592,13,True,0.043000000000000003
complex,10.0,50,25.0,9,3,0.89,15,True,0.04999999999999999
complex,10.0,50,25.0,9,4,0.628,12,True,0.06399999999999999
complex,10.0,50,25.0,10,0,0.794,16,True,0.05600000000000001
complex,10.0,50,25.0,10,1,0.569,16,True,0.03900000000000001
complex,10.0,50,25.0,10,2,0.83,13,True,0.04700000000000001
complex,10.0,50,25.0,10,3,0.663,22,True,0.04300000000000001
complex,10.0,50,25.0,10,4,0.738,13,True,0.04799999999999999
complex,10.0,50,25.0,11,0,0.487,,False,0.03599999999999999
complex,10.0,50,25.0,11,1,0.763,28.0,True,0.056999999999999995
complex,10.0,50,25.0,11,2,0.752,13.0,True,0.06699999999999999
complex,10.0,50,25.0,11,3,0.644,17.0,True,0.053
complex,10.0,50,25.0,11,4,0.863,10.0,True,0.061
complex,10.0,50,25.0,12,0,0.772,25,True,0.039
complex,10.0,50,25.0,12,1,0.745,13,True,0.05399999999999999
complex,10.0,50,25.0,12,2,0.631,12,True,0.05399999999999999
complex,10.0,50,25.0,12,3,0.599,28,True,0.033
complex,10.0,50,25.0,12,4,0.65,11,True,0.062
complex,10.0,50,25.0,13,0,0.387,,False,0.043
complex,10.0,50,25.0,13,1,0.567,10.0,True,0.061
complex,10.0,50,25.0,13,2,0.289,,False,0.03900000000000001
complex,10.0,50,25.0,13,3,0.254,,False,0.044
complex,10.0,50,25.0,13,4,0.841,9.0,True,0.06100000000000001
complex,10.0,50,25.0,14,0,0.635,16.0,True,0.05199999999999999
complex,10.0,50,25.0,14,1,0.664,31.0,True,0.048999999999999995
complex,10.0,50,25.0,14,2,0.846,9.0,True,0.07800000000000001
complex,10.0,50,25.0,14,3,0.758,11.0,True,0.05399999999999999
complex,10.0,50,25.0,14,4,0.258,,False,0.034
complex,10.0,50,25.0,15,0,0.539,15.0,True,0.053
complex,10.0,50,25.0,15,1,0.434,,False,0.05499999999999999
complex,10.0,50,25.0,15,2,0.609,17.0,True,0.046
complex,10.0,50,25.0,15,3,0.302,,False,0.049
complex,10.0,50,25.0,15,4,0.797,16.0,True,0.049999999999999996
complex,10.0,50,25.0,16,0,0.629,21,True,0.049
complex,10.0,50,25.0,16,1,0.569,12,True,0.059000000000000004
complex,10.0,50,25.0,16,2,0.525,19,True,0.06
complex,10.0,50,25.0,16,3,0.681,30,True,0.034
complex,10.0,50,25.0,16,4,0.716,13,True,0.061000000000000006
complex,10.0,50,25.0,17,0,0.545,26.0,True,0.049
complex,10.0,50,25.0,17,1,0.927,20.0,True,0.04100000000000001
complex,10.0,50,25.0,17,2,0.878,12.0,True,0.056999999999999995
complex,10.0,50,25.0,17,3,0.341,,False,0.043000000000000003
complex,10.0,50,25.0,17,4,0.698,12.0,True,0.04500000000000001
complex,10.0,50,25.0,18,0,0.715,14.0,True,0.047999999999999994
complex,10.0,50,25.0,18,1,0.496,,False,0.04599999999999999
complex,10.0,50,25.0,18,2,0.846,8.0,True,0.06799999999999998
complex,10.0,50,25.0,18,3,0.405,,False,0.056999999999999995
complex,10.0,50,25.0,18,4,0.649,38.0,True,0.058
complex,10.0,50,25.0,19,0,0.837,10.0,True,0.056999999999999995
complex,10.0,50,25.0,19,1,0.787,14.0,True,0.047999999999999994
complex,10.0,50,25.0,19,2,0.708,13.0,True,0.07400000000000001
complex,10.0,50,25.0,19,3,0.411,,False,0.05099999999999999
complex,10.0,50,25.0,19,4,0.931,13.0,True,0.068
complex,10.0,50,25.0,20,0,0.633,15,True,0.040999999999999995
complex,10.0,50,25.0,20,1,0.888,9,True,0.069
complex,10.0,50,25.0,20,2,0.526,14,True,0.066
complex,10.0,50,25.0,20,3,0.803,16,True,0.041999999999999996
complex,10.0,50,25.0,20,4,0.604,19,True,0.053
complex,10.0,50,25.0,21,0,0.219,,False,0.036000000000000004
complex,10.0,50,25.0,21,1,0.695,23.0,True,0.037000000000000005
complex,10.0,50,25.0,21,2,0.783,25.0,True,0.033
complex,10.0,50,25.0,21,3,0.455,,False,0.029000000000000005
complex,10.0,50,25.0,21,4,0.385,,False,0.04399999999999999
complex,10.0,50,25.0,22,0,0.618,17.0,True,0.055
complex,10.0,50,25.0,22,1,0.87,10.0,True,0.056999999999999995
complex,10.0,50,25.0,22,2,0.568,16.0,True,0.053000000000000005
complex,10.0,50,25.0,22,3,0.313,,False,0.041999999999999996
complex,10.0,50,25.0,22,4,0.731,24.0,True,0.052
complex,10.0,50,25.0,23,0,0.82,12,True,0.05299999999999999
complex,10.0,50,25.0,23,1,0.955,21,True,0.03699999999999999
complex,10.0,50,25.0,23,2,0.87,12,True,0.054
complex,10.0,50,25.0,23,3,0.677,15,True,0.051
complex,10.0,50,25.0,23,4,0.847,29,True,0.044000000000000004
complex,10.0,50,25.0,24,0,0.657,15.0,True,0.047999999999999994
complex,10.0,50,25.0,24,1,0.296,,False,0.034999999999999996
complex,10.0,50,25.0,24,2,0.802,9.0,True,0.06700000000000002
complex,10.0,50,25.0,24,3,0.593,12.0,True,0.065
complex,10.0,50,25.0,24,4,0.488,,False,0.05000000000000002
complex,10.0,50,25.0,25,0,0.559,26,True,0.04300000000000001
complex,10.0,50,25.0,25,1,0.503,26,True,0.05500000000000001
complex,10.0,50,25.0,25,2,0.645,13,True,0.05300000000000002
complex,10.0,50,25.0,25,3,0.872,16,True,0.046
complex,10.0,50,25.0,25,4,0.776,11,True,0.059000000000000004
complex,10.0,50,25.0,26,0,0.547,14.0,True,0.069
complex,10.0,50,25.0,26,1,0.42,,False,0.037000000000000005
complex,10.0,50,25.0,26,2,0.872,20.0,True,0.047999999999999994
complex,10.0,50,25.0,26,3,0.899,20.0,True,0.040999999999999995
complex,10.0,50,25.0,26,4,0.765,8.0,True,0.066
complex,10.0,50,25.0,27,0,0.848,9,True,0.066
complex,10.0,50,25.0,27,1,0.554,19,True,0.04900000000000001
complex,10.0,50,25.0,27,2,0.731,9,True,0.068
complex,10.0,50,25.0,27,3,0.621,20,True,0.052
complex,10.0,50,25.0,27,4,0.77,8,True,0.065
complex,10.0,50,25.0,28,0,0.722,16.0,True,0.04899999999999999
complex,10.0,50,25.0,28,1,0.483,,False,0.04100000000000001
complex,10.0,50,25.0,28,2,0.862,15.0,True,0.053000000000000005
complex,10.0,50,25.0,28,3,0.512,24.0,True,0.04200000000000001
complex,10.0,50,25.0,28,4,0.365,,False,0.049
complex,10.0,50,25.0,29,0,0.785,8.0,True,0.064
complex,10.0,50,25.0,29,1,0.758,16.0,True,0.05199999999999999
complex,10.0,50,25.0,29,2,0.38,,False,0.046
complex,10.0,50,25.0,29,3,0.42,,False,0.062
complex,10.0,50,25.0,29,4,0.759,9.0,True,0.05700000000000005
complex,10.0,50,25.0,30,0,0.7,11,True,0.047
complex,10.0,50,25.0,30,1,0.82,13,True,0.047999999999999994
complex,10.0,50,25.0,30,2,0.502,21,True,0.048
complex,10.0,50,25.0,30,3,0.664,18,True,0.048999999999999995
complex,10.0,50,25.0,30,4,0.704,16,True,0.049000000000000016
complex,10.0,50,25.0,31,0,0.871,10,True,0.06
complex,10.0,50,25.0,31,1,0.797,17,True,0.03600000000000003
complex,10.0,50,25.0,31,2,0.802,17,True,0.051000000000000004
complex,10.0,50,25.0,31,3,0.912,20,True,0.04100000000000001
complex,10.0,50,25.0,31,4,0.518,20,True,0.05300000000000002
complex,10.0,50,25.0,32,0,0.829,11.0,True,0.057999999999999996
complex,10.0,50,25.0,32,1,0.873,14.0,True,0.044999999999999984
complex,10.0,50,25.0,32,2,0.87,12.0,True,0.05400000000000005
complex,10.0,50,25.0,32,3,0.434,,False,0.042
complex,10.0,50,25.0,32,4,0.64,19.0,True,0.043000000000000003
complex,10.0,50,25.0,33,0,0.732,25,True,0.037000000000000005
complex,10.0,50,25.0,33,1,0.881,30,True,0.053
complex,10.0,50,25.0,33,2,0.777,10,True,0.061
complex,10.0,50,25.0,33,3,0.748,22,True,0.04000000000000001
complex,10.0,50,25.0,33,4,0.687,22,True,0.047
complex,10.0,50,25.0,34,0,0.893,10,True,0.064
complex,10.0,50,25.0,34,1,0.857,15,True,0.04400000000000004
complex,10.0,50,25.0,34,2,0.611,11,True,0.05499999999999999
complex,10.0,50,25.0,34,3,0.609,12,True,0.049000000000000016
complex,10.0,50,25.0,34,4,0.695,37,True,0.041
complex,10.0,50,25.0,35,0,0.655,13,True,0.056
complex,10.0,50,25.0,35,1,0.658,11,True,0.059999999999999984
complex,10.0,50,25.0,35,2,0.781,22,True,0.045
complex,10.0,50,25.0,35,3,0.547,13,True,0.052000000000000046
complex,10.0,50,25.0,35,4,0.67,16,True,0.057999999999999996
complex,10.0,50,25.0,36,0,0.722,9.0,True,0.062
complex,10.0,50,25.0,36,1,0.318,,False,0.05
complex,10.0,50,25.0,36,2,0.599,12.0,True,0.05499999999999999
complex,10.0,50,25.0,36,3,0.695,36.0,True,0.039999999999999994
complex,10.0,50,25.0,36,4,0.507,21.0,True,0.064
complex,10.0,50,25.0,37,0,0.427,,False,0.035
complex,10.0,50,25.0,37,1,0.525,27.0,True,0.051000000000000004
complex,10.0,50,25.0,37,2,0.669,10.0,True,0.061
complex,10.0,50,25.0,37,3,0.746,10.0,True,0.06200000000000001
complex,10.0,50,25.0,37,4,0.7,12.0,True,0.05099999999999999
complex,10.0,50,25.0,38,0,0.632,9.0,True,0.07200000000000001
complex,10.0,50,25.0,38,1,0.475,,False,0.043000000000000003
complex,10.0,50,25.0,38,2,0.6,12.0,True,0.05800000000000001
complex,10.0,50,25.0,38,3,0.593,12.0,True,0.055999999999999994
complex,10.0,50,25.0,38,4,0.838,7.0,True,0.07400000000000001
complex,10.0,50,25.0,39,0,0.805,15.0,True,0.043000000000000003
complex,10.0,50,25.0,39,1,0.273,,False,0.040999999999999995
complex,10.0,50,25.0,39,2,0.762,22.0,True,0.039999999999999994
complex,10.0,50,25.0,39,3,0.678,19.0,True,0.05299999999999999
complex,10.0,50,25.0,39,4,0.544,19.0,True,0.05400000000000002
complex,10.0,50,25.0,40,0,0.498,,False,0.05499999999999999
complex,10.0,50,25.0,40,1,0.707,19.0,True,0.036000000000000004
complex,10.0,50,25.0,40,2,0.517,12.0,True,0.07300000000000001
complex,10.0,50,25.0,40,3,0.599,13.0,True,0.05700000000000002
complex,10.0,50,25.0,40,4,0.628,16.0,True,0.05099999999999999
complex,10.0,50,25.0,41,0,0.567,17.0,True,0.048
complex,10.0,50,25.0,41,1,0.881,15.0,True,0.04600000000000001
complex,10.0,50,25.0,41,2,0.528,22.0,True,0.033
complex,10.0,50,25.0,41,3,0.756,10.0,True,0.056999999999999995
complex,10.0,50,25.0,41,4,0.327,,False,0.057999999999999996
complex,10.0,50,25.0,42,0,0.482,,False,0.05099999999999999
complex,10.0,50,25.0,42,1,0.64,11.0,True,0.056
complex,10.0,50,25.0,42,2,0.659,9.0,True,0.07399999999999998
complex,10.0,50,25.0,42,3,0.733,13.0,True,0.04999999999999999
complex,10.0,50,25.0,42,4,0.65,11.0,True,0.055
complex,10.0,50,25.0,43,0,0.217,,False,0.036000000000000004
complex,10.0,50,25.0,43,1,0.402,,False,0.038
complex,10.0,50,25.0,43,2,0.839,38.0,True,0.047
complex,10.0,50,25.0,43,3,0.555,28.0,True,0.044000000000000004
complex,10.0,50,25.0,43,4,0.772,12.0,True,0.05399999999999999
complex,10.0,50,25.0,44,0,0.409,,False,0.04999999999999999
complex,10.0,50,25.0,44,1,0.938,23.0,True,0.063
complex,10.0,50,25.0,44,2,0.447,,False,0.033999999999999996
complex,10.0,50,25.0,44,3,0.394,,False,0.064
complex,10.0,50,25.0,44,4,0.725,14.0,True,0.063
